"Oakland Public Library","museums","173945","94605","2920","184164","15","7200 Bancroft Ave.","Ste. 211","City of Oakland"
"Maxim Healthcare Services","healthcare","8341","92591","2920","184165","15","1 Ridgegate","","Maxim Healthcare Services"
"Fresenius Kidney Care","healthcare","135456","92801","2920","184166","34","511 N Brookhurst St. Suite 100","",""
"Quartz Hill Water District","local","121742","93536","2920","184167","12","5034 W. Ave L","",""
"Del Mar Hills Academy","schools","96848","92014","2920","184168","476","14085 Mango Dr.","","DMUSD"
"Unlimited HomeCare Services","healthcare","142144","91006","2920","184169","3","159 Huntington Dr # 4","",""
"Leffingwell High School","schools","175125","93428","2920","184170","16","PO Box 342","","Coast Union High School District"
"DaVita Costa Mesa","healthcare","122415","92626","2920","184171","20","","","DaVita Healthcare"
"Villanova Preparatory School","schools","9495","93023","2920","184172","235","12096 N. Ventura Ave","","Student Staff and Faculty"
"St. Rose Catholic School Preschool","childcare","61120","93446","2920","184173","30","820 Creaton Rd.","","Diocese of Monterey"
"JMJ Hospice Care, Inc.","healthcare","161002","94513","2920","184174","9","8640 Brentwood Blvd .","Suite D1","JMJ Hospice Care, Inc."
"Sunshine ICD/DD-H","disability","142058","94580","2920","184175","40","16837 Daryl Ave","",""
"Trinity Lutheran Church and Preschool","childcare","30331","92592","2920","184176","163","30470 PAUBA RD.","",""
"YWCA OF SAN GABRIEL VALLEY","nonprofits","155331","91723","2920","184177","60","101 S Barranca Ave","","YWCA OF SAN GABRIEL VALLEY"
"Rudolph and Sletten","businesses","164320","95206","2920","184178","9","3614 zephyr ct","",""
"WTI Distribution Inc","businesses","126980","91761","2920","184179","50","5491 E Francis St","",""
"Peak to Peak Mountain Charter","schools","77136","93222","2920","184180","77","19009 Cerro Noroeste","","Peak to Peak Mountain Charter"
"USC ARCADIA HOSPITAL","healthcare","127844","91007","2920","184181","12","300 W HUNTINGTON DR","",""
"Le Meridien","lodging","175789","91007","2920","184182","20","130 W Huntington Drive","","Pacifica Hotels"
"EOSC 452 / 552 O'Shea's Awesome Geochem class!","colleges","153228","92110","2920","184183","17","5998 Alcala Park","","University of San Diego"
"Davita Dialysis","healthcare","122454","90806","2920","184184","22","1075 Pacific Coast Highway","","DaVita Healthcare"
"Holiday Inn Express & Suites","lodging","177181","91355","2920","184185","50","27501 Wayne Mills Place","","Excel Hotel Group"
"P.K. Schrieffer","businesses","169029","91791-1659","2920","184186","40","100 N Barranca St.","",""
"Remi Vista","healthcare","184187","96002","2920","184187","10","3191  Churn Creed Rd","","Remi Vista"
"Central Coast Surgery Center","healthcare","142148","95019","2920","184188","20","160 S Green Valley Road","101","Central Coast Surgery Center"
"Home Care Excellence Health Services","healthcare","118237","90703","2920","184189","16","10900 E. 183rd street","",""
"Assisted Healthcare Services","healthcare","168238","91790","2920","184190","13","1900 West Garvey Ave  South","suite  210","Staff Assistance"
"Kidango Bay","childcare","151407","94580","2920","184191","39","2001 Bockman Rd.","","Kidango Bay"
"Select Physical Therapy","healthcare","184192","92801","2920","184192","10","1176 N Euclid St","",""
"Cottage Inn by the sea","lodging","8267","93449","2920","184193","10","2351 Price St","","Pacifica Hotels"
"Community Development Commission of Mendocino County","local","60926","95482","2920","184194","20","1076 North State Street","",""
"Queen of the Valley Medical Center","healthcare","55563","94558","2920","184195","50","1000 Trancas Street","","Providence"
"Sycamore Academy","schools","166880","91710","2920","184196","351","13000 Pipeline Ave","",""
"St. Pius X School","schools","6903","91911","2920","184197","317","37 E Emerson St","","Diocese of San Diego"
"Golden Gate Community Schools","schools","62064","94801","2920","184198","14","2200 MacDonald Ave","","Contra Costa County Office of Education"
"City of Los Angeles, Recreation & Parks, Golf Division","local","137421","90039","2920","184199","15","3900 Chevy Chase Drive","",""
"Assisted Hospice Care","healthcare","171487","90010-2827","2920","184200","15","3731 Wilshire Blvd #518","",""
"Sierra Madre","nonprofits","175617","91024","2920","184201","25","579 E. Sierra Madre Blvd.","",""
"Heart Vascular & Leg Center","healthcare","152856","93309","2920","184202","30","5020 Commerce Drive","","VIPP"
"Arcata Elementary Preschool","childcare","113555","95521","2920","184203","25","2400 Baldwin st.","","Arcata Elementary School District"
"Vocational Visions","nonprofits","6484","92691","2920","184204","120","26041 Pala","",""
"Insight Structural Engineers","businesses","27836","90245","2920","184205","12","855 N. Douglas St.","",""
"Caring House","seniors","175047","90502","2920","184206","12","","",""
"Worldwide Hospice Care Dba WeCare Hospice & Palliative","businesses","142319","90680-3943","2920","184207","10","12235 BEACH BLVD STE 109","",""
"Degenkolb Engineers","businesses","163848","92101","2920","184208","17","225 Broadway","Suite 1325","Degenkolb Engineers"
"KNSD/KUAN  (NBC7/Telemundo20 TV Stations)","media","171965","92123","2920","184209","75","9680 Granite Ridge Dr.","","NBCUniversal"
"Lake County Fire Protection District","local","43363","95422","2920","184210","25","14815 Olympic Drive","",""
"DaVita-Rancho","healthcare","47424","91730","2920","184211","15","8219 Rochester Ave","","DaVita Healthcare"
"Alameda Science & Technology Institute","schools","58913","94501","2920","184212","178","555 Ralph Appezzatto Memorial Parkway","","Alameda Unified School District"
"Oasis Haven Hospice","healthcare","117860","92603","2920","184213","15","","",""
"City of Rialto","local","45911","92376","2920","184214","4","150 S. Palm Ave.","","City of Rialto"
"Sonoran Winds Hospice, Inc.","healthcare","167172","90620","2920","184215","10","6131 Orangethorpe Ave., Ste. 180","",""
"Care Dimensions HealthCare Hospice and Palliative Care","healthcare","157097","92879","2920","184216","30","495 E Rincon Street","Suite 100","CareOptions Hospice"
"SMART Surgery Center","healthcare","119220","91006","2920","184217","12","131 E. Huntington Dr","",""
"Kid's Haven Preschool","childcare","139328","92602","2920","184218","15","31 Tradition Pl","",""
"","individuals","184219","92121","2920","184219","1","","",""
"Twin Cities Cooperative Preschool","childcare","31093","94925","2920","184220","30","56 Mohawk Ave","",""
"Cornerstone of Southern California","healthcare","8990","92705","2920","184221","35","1950 E 17th St","Suite 150","Cornerstone of Southern California"
"Palm Desert Resort C.E.R.T","preparedness","122255","92211","2920","184222","10","77333 Country Club Drive","","F.E.M.A."
"CementPro","businesses","146167","91761","2920","184223","15","3929 E Guasti Road","Unit C",""
"","individuals","184224","91125","2920","184224","1","","",""
"Rudolph and Sletten","businesses","133904","90017","2920","184225","3","601 S. Figueroa Street, Suite 3750","","Tutor Perini Corporation"
"Satellite Health Care - Sacramento and Folsom","healthcare","122168","95834","2920","184226","1","646 North Market Blvd","","Satellite Healthcare, Inc."
"Behavorial Health Services","businesses","107366","90501","2920","184227","7","1334 Post Avenue","","Behavioral Health Service, Inc."
"Adventist Health Medical Office Sanger","healthcare","171450","93657","2920","184228","16","1939 Academy Ave","","Adventist Health"
"Canyon country dialysis center","healthcare","176326","91387","2920","184229","11","18520 via princessa Blvd","","National renal care"
"Bristol Hospice- Bakersfield","healthcare","171235","93309","2920","184230","100","4900 California Ave","Suite 110-A","Bristol Hospice"
"Velazquez Nayeli home daycare","childcare","176109","95501","2920","184231","9","2296 Maple Ln","california","Eureka"
"Artesia Home Training","healthcare","122430","90706","2920","184232","25","16506 Lakewood Blvd","Suite 100","DaVita Healthcare"
"Billie Green Medical Corporation","healthcare","128163","92109","2920","184233","4","1101 Felspar St","",""
"Swain Sign Inc","businesses","173344","91764","2920","184234","8","1384 E 5TH STREET","","Swain Sign Inc"
"Californias Best Home Health","healthcare","167586","92831","2920","184235","5","2495 E. Orangethorpe Ave. Suite #101","",""
"Home Health Bay Area Inc.","healthcare","129698","94015","2920","184236","5","901 Campus Dr. #301","",""
"Family Care Home Health Agency, Inc.","healthcare","160601","91406","2920","184237","5","15643 Sherman Way Suite 210","",""
"AHMO Orosi","healthcare","176677","93647","2920","184238","9","41696 rd 128","","AHRD"
"AccentCare Home Health","healthcare","167238","91345","2920","184239","5","15455 San Fernando Mission Blvd. Suite C-400","","AccentCare, Inc."
"Elysium Hopsice Care, Inc.","healthcare","148590","91789","2920","184240","10","709 S Brea Canyon Road Suite 1","",""
"State Farm, Amanda Martin, Palo Alto","businesses","153496","94303","2920","184241","6","3968 Middlefield Rd","","State Farm Insurance"
"Peerless Building Maintenance","businesses","127626","91311","2920","184242","14","9510 Topanga Canyon Blvd.","",""
"Express Employment Professionals","businesses","155530","91355","2920","184243","10","28111 Avenue Sanford","","2868"
"Clark Pest Control","businesses","184244","94002","2920","184244","6","485 ONeill Ave","","Clark Pest Control"
"Bay 101 Roofing Inc","businesses","152190","95002","2920","184245","3","PO,BOX 925","",""
"SCARES - South County ARES","nonprofits","170347","94065","2920","184246","12","350 TURKSHEAD LN","","ARES"
"LIBBIT SURGICAL CENTER, LLC","healthcare","167952","91436","2920","184247","3","16260 VENTURA BLVD","STE 309 A",""
"Nona Tirre State Farm Agency","businesses","44667","91711","2920","184248","8","154 W San Jose Ave","",""
"","individuals","184249","91302","2920","184249","2","","",""
"Main San Gabriel Basin Watermaster","local","76052","91702","2920","184250","7","725 N. Azusa Avenue","",""
"Select Physical Therapy","healthcare","162373","92807","2920","184251","8","442 lakeview AVe","","Select Medical"
"Essential Care Group, Inc","healthcare","156828","91733","2920","184252","8","1170 Durfee Ave Sutie K","",""
"Amador County Sheriff's Office","local","174942","95642","2920","184253","12","700 Court St","",""
"ERA Home Hearlth Services, Corp.","healthcare","111177","91723","2920","184254","6","270 West Badillo St.","",""
"Parkview Julian LLC","healthcare","129368","93304","2920","184255","100","1801 Julian Ave","",""
"Neverland Child Care Center","childcare","112452","92252","2920","184256","24","6334 Rotary Way","",""
"Neighborhood House Association","neighborhoods","122444","92114","2920","184257","11","286 Euclid Ave , Suite 209","",""
"Applied Technology Council","nonprofits","44108","94065","2920","184258","6","201 Redwood Shores Parkway","Suite 240",""
"Superior Court of California - County of Alameda","local","171353","94612","2920","184259","700","","",""
"San Leandro Healthcare Center","healthcare","154367","94577","2920","184261","25","368 Juana wave.","San Leandro",""
"Inland Counties Legal Services","nonprofits","120890","92507","2920","184262","16","1040 Iowa Ave","Suite 109",""
"Health Link Hospice","healthcare","142814","94103","2920","184263","4","868 Brannan St., #308","","Health Link Hospice"
"CALIFORNIA TRAFFIC SAFETY INST","nonprofits","164350","93535","2920","184264","10","209 E. Ave. K8","Suite 210",""
"Elite Home Care, Inc.","healthcare","97568","93510","2920","184265","6","3807 W. Sierra Highway","Suite 207",""
"Marcum-Illinois Preschool","childcare","176696","95659","2920","184266","26","2452 El Centro Blvd.","","Marcum-Illinois Union School District"
"The Episcopal Diocese of San Diego - Episcopal Church Center","faithbased","107617","92107","2920","184267","12","2083 Sunset Cliffs Blvd.","","The Episcopal Diocese of San Diego"
"DaVita Sanger Sequoia Dialysis","healthcare","28295","93657","2920","184268","10","2517 Jensen Ave, Bldg B","","DaVita Healthcare"
"North Bay Met Academy","schools","30783","95492","2920","184269","92","8681 Windsor Road","","Windsor Unified School District"
"Orange Partners Surgicenter/Beverly Hills Wellness Surgicenter","healthcare","104674","92867","2920","184270","5","438 E. Katella ave suite D","",""
"Golden Ages Palliative and Hospice Care Inc.","healthcare","160304","93534","2920","184271","4","44140 20th St West","Suite 103",""
"Sillect Surgery Group, LLC","healthcare","157140","93308","2920","184272","5","2901 Sillect Ave Suite 203","","Sillect Surgery Group, LLC"
